Date,Region,City,Customer Type,Channel,Product,Category,Unit Price,Quantity,Sales Rep,Cost Price
2025-03-05,East,Abuja,Corporate,Online,Office Chair Pro,Furniture,85000,10,David,68000
2025-04-02,West,Abuja,Corporate,Store,Printer P50,Electronics,150000,3,Aisha,120000
2025-02-06,South,Port Harcourt,Corporate,Store,Laptop A13,Electronics,420000,9,Aisha,336000
2025-04-11,South,Abuja,Retail,Store,Refrigerator R55,Home Appliances,220000,1,Peter,176000
2025-02-07,East,Abuja,Corporate,Online,Office Chair Pro,Furniture,85000,4,David,68000
2025-04-03,West,Port Harcourt,Retail,Online,Laptop A13,Electronics,420000,6,Aisha,336000
2025-04-05,North,Abuja,Corporate,Online,Laptop A13,Electronics,420000,6,Musa,336000
2025-01-02,East,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,300000,10,Peter,240000
2025-01-07,South,Lagos,Retail,Store,Refrigerator R55,Home Appliances,220000,4,Musa,176000
2025-03-19,West,Abuja,Retail,Store,Air Conditioner X2,Home Appliances,180000,8,Aisha,144000
2025-04-10,West,Abuja,Retail,Online,Smartphone Z10,Electronics,250000,3,Chidinma,200000
2025-01-05,North,Kano,Corporate,Online,Desktop PC D21,Electronics,300000,7,Chidinma,240000
2025-01-05,North,Abuja,Retail,Store,Desktop PC D21,Electronics,300000,7,Grace,240000
2025-04-12,North,Abuja,Corporate,Store,Smartphone Z10,Electronics,250000,1,Aisha,200000
2025-02-23,West,Lagos,Corporate,Online,Desktop PC D21,Electronics,300000,3,Peter,240000
2025-04-01,South,Port Harcourt,Retail,Online,Laptop A13,Electronics,420000,10,Musa,336000
2025-04-21,North,Kano,Corporate,Online,Microwave M20,Home Appliances,60000,9,Peter,48000
2025-04-30,West,Port Harcourt,Retail,Online,Smartphone Z10,Electronics,250000,4,Musa,200000
2025-04-29,East,Kano,Retail,Online,Smartphone Z10,Electronics,250000,3,Aisha,200000
2025-02-16,West,Abuja,Retail,Store,Microwave M20,Home Appliances,60000,3,Chidinma,48000
2025-02-03,West,Lagos,Corporate,Online,Sofa Classic,Furniture,320000,1,David,256000
2025-02-01,North,Abuja,Corporate,Store,Microwave M20,Home Appliances,60000,8,David,48000
2025-02-14,East,Kano,Corporate,Store,Smartphone Z10,Electronics,250000,5,Peter,200000
2025-03-04,West,Port Harcourt,Corporate,Store,Sofa Classic,Furniture,320000,2,Grace,256000
2025-02-24,South,Kano,Corporate,Online,Refrigerator R55,Home Appliances,220000,5,David,176000
2025-03-16,West,Lagos,Corporate,Store,Smartphone Z10,Electronics,250000,3,Chidinma,200000
2025-03-23,West,Kano,Retail,Store,Office Chair Pro,Furniture,85000,10,Musa,68000
2025-02-07,South,Port Harcourt,Retail,Store,Laptop A13,Electronics,420000,6,Peter,336000
2025-04-10,North,Lagos,Retail,Store,Printer P50,Electronics,150000,5,David,120000
2025-04-12,North,Port Harcourt,Retail,Store,Sofa Classic,Furniture,320000,3,Aisha,256000
2025-04-12,North,Abuja,Corporate,Online,Blender B10,Home Appliances,30000,1,Peter,24000
2025-02-03,West,Kano,Retail,Online,Air Conditioner X2,Home Appliances,180000,10,Peter,144000
2025-01-11,South,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,180000,3,Chidinma,144000
2025-02-23,East,Port Harcourt,Corporate,Online,Laptop A13,Electronics,420000,3,David,336000
2025-04-09,East,Lagos,Retail,Online,Refrigerator R55,Home Appliances,220000,6,Aisha,176000
2025-01-26,South,Kano,Retail,Online,Microwave M20,Home Appliances,60000,10,Peter,48000
2025-03-01,South,Lagos,Retail,Store,Air Conditioner X2,Home Appliances,180000,10,Musa,144000
2025-04-30,East,Port Harcourt,Corporate,Store,Refrigerator R55,Home Appliances,220000,4,David,176000
2025-03-13,South,Abuja,Corporate,Store,Smartphone Z10,Electronics,250000,4,Peter,200000
2025-03-28,South,Lagos,Corporate,Store,Blender B10,Home Appliances,30000,2,Grace,24000
2025-04-27,West,Kano,Retail,Store,Air Conditioner X2,Home Appliances,180000,6,Musa,144000
2025-01-07,South,Abuja,Corporate,Store,Air Conditioner X2,Home Appliances,180000,8,Grace,144000
2025-03-01,West,Lagos,Corporate,Store,Laptop A13,Electronics,420000,3,Chidinma,336000
2025-04-10,North,Kano,Corporate,Online,Blender B10,Home Appliances,30000,10,Musa,24000
2025-02-02,East,Kano,Corporate,Online,Office Chair Pro,Furniture,85000,7,Grace,68000
2025-04-17,West,Port Harcourt,Retail,Store,Blender B10,Home Appliances,30000,5,Chidinma,24000
2025-03-01,North,Port Harcourt,Retail,Store,Desktop PC D21,Electronics,300000,5,Grace,240000
2025-01-27,West,Kano,Corporate,Store,Office Chair Pro,Furniture,85000,8,Musa,68000
2025-04-11,South,Abuja,Corporate,Store,Refrigerator R55,Home Appliances,220000,7,David,176000
2025-02-08,North,Lagos,Retail,Online,Office Chair Pro,Furniture,85000,8,David,68000
2025-02-22,East,Abuja,Corporate,Online,Printer P50,Electronics,150000,5,Peter,120000
2025-04-16,East,Port Harcourt,Retail,Store,Microwave M20,Home Appliances,60000,10,David,48000
2025-04-23,West,Kano,Corporate,Online,Refrigerator R55,Home Appliances,220000,1,Chidinma,176000
2025-02-08,North,Lagos,Corporate,Online,Blender B10,Home Appliances,30000,3,Musa,24000
2025-03-17,South,Lagos,Corporate,Online,Laptop A13,Electronics,420000,1,Peter,336000
2025-03-28,East,Port Harcourt,Retail,Store,Blender B10,Home Appliances,30000,5,Grace,24000
2025-03-07,East,Abuja,Corporate,Online,Laptop A13,Electronics,420000,7,Chidinma,336000
2025-03-19,South,Lagos,Retail,Store,Air Conditioner X2,Home Appliances,180000,8,Aisha,144000
2025-04-14,West,Abuja,Corporate,Store,Refrigerator R55,Home Appliances,220000,3,Musa,176000
2025-01-01,East,Abuja,Retail,Online,Laptop A13,Electronics,420000,3,Chidinma,336000
2025-01-10,East,Kano,Retail,Online,Air Conditioner X2,Home Appliances,180000,5,Grace,144000
2025-01-31,West,Kano,Corporate,Online,Refrigerator R55,Home Appliances,220000,5,Musa,176000
2025-02-03,North,Abuja,Corporate,Online,Smartphone Z10,Electronics,250000,2,Peter,200000
2025-04-03,East,Kano,Corporate,Online,Laptop A13,Electronics,420000,3,Peter,336000
2025-01-07,East,Lagos,Corporate,Online,Laptop A13,Electronics,420000,8,Musa,336000
2025-04-16,East,Port Harcourt,Corporate,Online,Laptop A13,Electronics,420000,7,Chidinma,336000
2025-04-25,West,Kano,Corporate,Online,Sofa Classic,Furniture,320000,6,Musa,256000
2025-02-26,North,Kano,Corporate,Online,Microwave M20,Home Appliances,60000,3,Musa,48000
2025-02-01,West,Port Harcourt,Corporate,Store,Office Chair Pro,Furniture,85000,8,Chidinma,68000
2025-01-20,West,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,180000,9,Peter,144000
2025-02-24,West,Kano,Corporate,Store,Refrigerator R55,Home Appliances,220000,5,Peter,176000
2025-01-10,South,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,180000,5,Peter,144000
2025-03-04,West,Lagos,Corporate,Online,Microwave M20,Home Appliances,60000,7,Chidinma,48000
2025-04-16,South,Kano,Corporate,Store,Printer P50,Electronics,150000,7,Peter,120000
2025-04-13,East,Port Harcourt,Corporate,Store,Blender B10,Home Appliances,30000,4,Aisha,24000
2025-01-11,West,Abuja,Corporate,Store,Laptop A13,Electronics,420000,1,Aisha,336000
2025-02-11,West,Kano,Corporate,Store,Laptop A13,Electronics,420000,4,Peter,336000
2025-02-01,North,Kano,Corporate,Online,Office Chair Pro,Furniture,85000,4,Peter,68000
2025-04-22,West,Lagos,Corporate,Store,Sofa Classic,Furniture,320000,5,Musa,256000
2025-02-20,East,Port Harcourt,Corporate,Store,Office Chair Pro,Furniture,85000,4,Musa,68000
2025-02-28,West,Port Harcourt,Corporate,Store,Laptop A13,Electronics,420000,7,Grace,336000
2025-01-13,West,Kano,Corporate,Online,Blender B10,Home Appliances,30000,10,Musa,24000
2025-03-24,West,Kano,Corporate,Online,Printer P50,Electronics,150000,10,Musa,120000
2025-01-31,South,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,250000,4,Aisha,200000
2025-04-05,East,Abuja,Retail,Online,Refrigerator R55,Home Appliances,220000,6,Aisha,176000
2025-01-16,North,Port Harcourt,Retail,Store,Printer P50,Electronics,150000,10,David,120000
2025-02-12,East,Kano,Retail,Online,Printer P50,Electronics,150000,2,Musa,120000
2025-01-03,West,Port Harcourt,Retail,Online,Smartphone Z10,Electronics,250000,4,Peter,200000
2025-04-04,East,Port Harcourt,Retail,Store,Printer P50,Electronics,150000,9,David,120000
2025-04-20,North,Kano,Retail,Store,Laptop A13,Electronics,420000,7,Peter,336000
2025-04-22,East,Lagos,Retail,Online,Office Chair Pro,Furniture,85000,2,Chidinma,68000
2025-03-22,South,Lagos,Corporate,Store,Office Chair Pro,Furniture,85000,1,Peter,68000
2025-02-25,South,Kano,Retail,Store,Laptop A13,Electronics,420000,9,Chidinma,336000
2025-03-14,North,Lagos,Retail,Store,Refrigerator R55,Home Appliances,220000,2,Grace,176000
2025-03-10,West,Kano,Corporate,Store,Refrigerator R55,Home Appliances,220000,8,Aisha,176000
2025-02-03,North,Port Harcourt,Corporate,Online,Blender B10,Home Appliances,30000,9,Chidinma,24000
2025-02-18,North,Abuja,Corporate,Online,Sofa Classic,Furniture,320000,3,Aisha,256000
2025-01-17,North,Port Harcourt,Retail,Online,Blender B10,Home Appliances,30000,6,Peter,24000
2025-02-12,North,Kano,Corporate,Online,Microwave M20,Home Appliances,60000,7,Musa,48000
2025-01-26,South,Kano,Retail,Online,Air Conditioner X2,Home Appliances,180000,2,Peter,144000
2025-03-08,East,Abuja,Corporate,Store,Blender B10,Home Appliances,30000,5,Chidinma,24000
2025-01-08,West,Lagos,Corporate,Store,Printer P50,Electronics,150000,2,Aisha,120000
2025-04-28,South,Port Harcourt,Retail,Online,Blender B10,Home Appliances,30000,9,Grace,24000
2025-02-13,South,Kano,Corporate,Online,Printer P50,Electronics,150000,5,Peter,120000
2025-01-25,South,Kano,Retail,Store,Microwave M20,Home Appliances,60000,8,Grace,48000
2025-04-13,East,Lagos,Retail,Online,Printer P50,Electronics,150000,8,Aisha,120000
2025-03-13,East,Kano,Retail,Store,Office Chair Pro,Furniture,85000,3,Grace,68000
2025-03-18,South,Port Harcourt,Corporate,Online,Air Conditioner X2,Home Appliances,180000,4,Aisha,144000
2025-01-30,North,Port Harcourt,Retail,Online,Laptop A13,Electronics,420000,7,David,336000
2025-01-07,East,Lagos,Retail,Store,Microwave M20,Home Appliances,60000,8,David,48000
2025-03-28,South,Kano,Retail,Store,Desktop PC D21,Electronics,300000,1,Peter,240000
2025-04-12,East,Kano,Retail,Online,Blender B10,Home Appliances,30000,6,Peter,24000
2025-01-12,North,Lagos,Corporate,Store,Smartphone Z10,Electronics,250000,9,Aisha,200000
2025-02-06,East,Kano,Corporate,Store,Laptop A13,Electronics,420000,9,Peter,336000
2025-03-23,East,Kano,Corporate,Store,Printer P50,Electronics,150000,9,Peter,120000
2025-02-15,East,Lagos,Corporate,Online,Desktop PC D21,Electronics,300000,5,Grace,240000
2025-03-26,North,Abuja,Retail,Online,Blender B10,Home Appliances,30000,4,Peter,24000
2025-03-09,West,Abuja,Retail,Store,Laptop A13,Electronics,420000,7,Grace,336000
2025-02-15,East,Lagos,Corporate,Store,Sofa Classic,Furniture,320000,6,Peter,256000
2025-04-10,South,Abuja,Retail,Online,Office Chair Pro,Furniture,85000,2,Grace,68000
2025-01-06,West,Lagos,Retail,Online,Printer P50,Electronics,150000,1,Grace,120000
2025-02-11,West,Port Harcourt,Corporate,Store,Office Chair Pro,Furniture,85000,2,Aisha,68000
2025-04-25,West,Abuja,Corporate,Online,Office Chair Pro,Furniture,85000,1,Musa,68000
2025-01-17,North,Kano,Retail,Online,Air Conditioner X2,Home Appliances,180000,4,Grace,144000
2025-04-15,East,Port Harcourt,Corporate,Online,Laptop A13,Electronics,420000,8,David,336000
2025-03-06,West,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,180000,9,David,144000
2025-01-11,North,Lagos,Corporate,Store,Desktop PC D21,Electronics,300000,5,Grace,240000
2025-01-05,West,Kano,Corporate,Store,Microwave M20,Home Appliances,60000,4,Aisha,48000
2025-01-10,East,Lagos,Corporate,Online,Smartphone Z10,Electronics,250000,4,Aisha,200000
2025-03-14,North,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,220000,6,Grace,176000
2025-04-15,East,Lagos,Corporate,Online,Desktop PC D21,Electronics,300000,7,Musa,240000
2025-03-30,South,Lagos,Retail,Online,Laptop A13,Electronics,420000,10,Musa,336000
2025-02-21,West,Lagos,Corporate,Store,Blender B10,Home Appliances,30000,7,Musa,24000
2025-04-11,North,Lagos,Corporate,Online,Refrigerator R55,Home Appliances,220000,8,Aisha,176000
2025-01-20,South,Abuja,Retail,Store,Sofa Classic,Furniture,320000,9,David,256000
2025-01-22,East,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,180000,8,Musa,144000
2025-04-26,North,Port Harcourt,Retail,Online,Blender B10,Home Appliances,30000,5,Peter,24000
2025-02-20,South,Kano,Retail,Store,Sofa Classic,Furniture,320000,8,Musa,256000
2025-03-31,North,Lagos,Retail,Store,Sofa Classic,Furniture,320000,8,David,256000
2025-01-15,East,Kano,Corporate,Store,Blender B10,Home Appliances,30000,4,Musa,24000
2025-04-29,West,Abuja,Retail,Store,Air Conditioner X2,Home Appliances,180000,3,Peter,144000
2025-05-01,North,Kano,Retail,Online,Air Conditioner X2,Home Appliances,180000,9,Peter,144000
2025-02-15,North,Lagos,Corporate,Store,Air Conditioner X2,Home Appliances,180000,1,Musa,144000
2025-02-16,West,Abuja,Corporate,Online,Refrigerator R55,Home Appliances,220000,6,David,176000
2025-04-02,East,Lagos,Retail,Online,Desktop PC D21,Electronics,300000,3,David,240000
2025-02-17,South,Lagos,Corporate,Store,Sofa Classic,Furniture,320000,1,Peter,256000
2025-03-21,South,Port Harcourt,Corporate,Store,Printer P50,Electronics,150000,6,Peter,120000
2025-02-08,East,Lagos,Corporate,Store,Refrigerator R55,Home Appliances,220000,7,David,176000
2025-02-04,West,Lagos,Retail,Online,Refrigerator R55,Home Appliances,220000,1,Musa,176000
2025-02-05,East,Port Harcourt,Retail,Online,Office Chair Pro,Furniture,85000,4,Peter,68000
2025-03-08,West,Abuja,Corporate,Online,Smartphone Z10,Electronics,250000,10,Peter,200000
2025-02-25,North,Abuja,Retail,Store,Sofa Classic,Furniture,320000,1,Aisha,256000
2025-02-11,West,Port Harcourt,Corporate,Store,Microwave M20,Home Appliances,60000,8,David,48000
2025-04-07,North,Abuja,Retail,Store,Laptop A13,Electronics,420000,2,Aisha,336000
2025-03-27,North,Kano,Corporate,Online,Smartphone Z10,Electronics,250000,2,Chidinma,200000
2025-03-30,West,Lagos,Retail,Store,Refrigerator R55,Home Appliances,220000,6,Grace,176000
2025-04-29,North,Lagos,Corporate,Store,Microwave M20,Home Appliances,60000,1,Peter,48000
2025-02-01,West,Port Harcourt,Retail,Store,Office Chair Pro,Furniture,85000,9,Grace,68000
2025-01-25,South,Lagos,Retail,Store,Microwave M20,Home Appliances,60000,9,Aisha,48000
2025-04-13,East,Kano,Corporate,Store,Office Chair Pro,Furniture,85000,7,David,68000
2025-02-08,South,Abuja,Retail,Online,Sofa Classic,Furniture,320000,4,Musa,256000
2025-04-15,South,Abuja,Corporate,Online,Smartphone Z10,Electronics,250000,4,Peter,200000
2025-03-10,East,Kano,Corporate,Online,Microwave M20,Home Appliances,60000,8,David,48000
2025-04-30,West,Kano,Corporate,Online,Laptop A13,Electronics,420000,2,Grace,336000
2025-01-04,East,Abuja,Corporate,Store,Printer P50,Electronics,150000,1,Peter,120000
2025-04-27,South,Lagos,Retail,Online,Smartphone Z10,Electronics,250000,8,Aisha,200000
2025-04-24,West,Abuja,Retail,Online,Desktop PC D21,Electronics,300000,10,Grace,240000
2025-03-11,East,Lagos,Corporate,Store,Microwave M20,Home Appliances,60000,3,David,48000
2025-01-31,West,Abuja,Corporate,Online,Office Chair Pro,Furniture,85000,1,David,68000
2025-02-16,East,Lagos,Corporate,Online,Air Conditioner X2,Home Appliances,180000,7,Chidinma,144000
2025-03-10,East,Kano,Corporate,Online,Smartphone Z10,Electronics,250000,6,Musa,200000
2025-01-06,West,Port Harcourt,Corporate,Online,Laptop A13,Electronics,420000,3,Chidinma,336000
2025-04-01,West,Port Harcourt,Retail,Online,Blender B10,Home Appliances,30000,1,Musa,24000
2025-01-07,North,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,250000,3,Chidinma,200000
2025-03-26,East,Kano,Retail,Online,Sofa Classic,Furniture,320000,10,Chidinma,256000
2025-04-07,West,Port Harcourt,Retail,Store,Smartphone Z10,Electronics,250000,7,David,200000
2025-02-18,North,Lagos,Corporate,Online,Sofa Classic,Furniture,320000,2,Musa,256000
2025-04-30,North,Port Harcourt,Corporate,Store,Refrigerator R55,Home Appliances,220000,5,Peter,176000
2025-02-23,North,Abuja,Corporate,Store,Laptop A13,Electronics,420000,3,Peter,336000
2025-02-09,North,Lagos,Corporate,Online,Refrigerator R55,Home Appliances,220000,3,Musa,176000
2025-04-13,South,Port Harcourt,Corporate,Online,Sofa Classic,Furniture,320000,5,David,256000
2025-02-13,East,Kano,Retail,Store,Office Chair Pro,Furniture,85000,8,Chidinma,68000
2025-02-13,East,Abuja,Corporate,Store,Printer P50,Electronics,150000,9,Grace,120000
2025-02-12,West,Port Harcourt,Corporate,Online,Smartphone Z10,Electronics,250000,4,Peter,200000
2025-02-08,North,Lagos,Retail,Store,Refrigerator R55,Home Appliances,220000,4,Peter,176000
2025-04-02,North,Port Harcourt,Corporate,Store,Office Chair Pro,Furniture,85000,2,Chidinma,68000
2025-02-02,East,Port Harcourt,Retail,Online,Smartphone Z10,Electronics,250000,3,Peter,200000
2025-01-12,North,Kano,Corporate,Online,Printer P50,Electronics,150000,4,Peter,120000
2025-02-15,North,Port Harcourt,Retail,Online,Office Chair Pro,Furniture,85000,2,Chidinma,68000
2025-01-17,West,Kano,Corporate,Store,Printer P50,Electronics,150000,4,Musa,120000
2025-02-13,North,Port Harcourt,Retail,Online,Printer P50,Electronics,150000,3,David,120000
2025-01-29,North,Port Harcourt,Corporate,Online,Blender B10,Home Appliances,30000,3,David,24000
2025-04-25,North,Lagos,Corporate,Store,Sofa Classic,Furniture,320000,5,Grace,256000
2025-04-25,East,Abuja,Corporate,Online,Smartphone Z10,Electronics,250000,3,Chidinma,200000
2025-02-26,East,Kano,Corporate,Store,Microwave M20,Home Appliances,60000,10,Grace,48000
2025-02-26,North,Port Harcourt,Retail,Store,Microwave M20,Home Appliances,60000,3,Aisha,48000
2025-02-20,East,Lagos,Corporate,Store,Office Chair Pro,Furniture,85000,9,Peter,68000
2025-03-21,East,Abuja,Corporate,Store,Laptop A13,Electronics,420000,4,Peter,336000
2025-01-01,North,Kano,Corporate,Online,Printer P50,Electronics,150000,6,Aisha,120000
2025-04-22,North,Kano,Corporate,Online,Sofa Classic,Furniture,320000,3,Peter,256000
2025-03-31,South,Abuja,Retail,Store,Desktop PC D21,Electronics,300000,2,Chidinma,240000
2025-01-26,East,Kano,Corporate,Online,Printer P50,Electronics,150000,10,Aisha,120000
2025-02-17,East,Abuja,Retail,Store,Laptop A13,Electronics,420000,10,Musa,336000
2025-03-08,North,Abuja,Corporate,Store,Air Conditioner X2,Home Appliances,180000,5,Aisha,144000
2025-01-29,East,Abuja,Corporate,Store,Smartphone Z10,Electronics,250000,7,Musa,200000
2025-04-17,West,Lagos,Retail,Store,Sofa Classic,Furniture,320000,4,David,256000
2025-01-08,East,Lagos,Retail,Online,Blender B10,Home Appliances,30000,2,Chidinma,24000
2025-01-20,North,Abuja,Retail,Online,Printer P50,Electronics,150000,4,Chidinma,120000
2025-04-14,North,Kano,Corporate,Store,Microwave M20,Home Appliances,60000,4,Musa,48000
2025-01-04,East,Abuja,Retail,Store,Sofa Classic,Furniture,320000,4,Aisha,256000
2025-04-17,North,Lagos,Retail,Online,Microwave M20,Home Appliances,60000,2,David,48000
